sale_date,product_name,category,quantity,unit_price,revenue,base_price,discount_pct,event,campaign,day_of_week,month,is_weekend
2025-04-25,Tomatoes 1kg,Produce,97,5.0,485.0,5,0,,,Friday,4,True
2025-04-26,Tomatoes 1kg,Produce,93,5.0,465.0,5,0,,,Saturday,4,True
2025-04-27,Tomatoes 1kg,Produce,65,5.0,325.0,5,0,,,Sunday,4,False
2025-04-28,Tomatoes 1kg,Produce,61,5.0,305.0,5,0,,,Monday,4,False
2025-04-29,Tomatoes 1kg,Produce,65,5.0,325.0,5,0,,,Tuesday,4,False
2025-04-30,Tomatoes 1kg,Produce,74,5.0,370.0,5,0,,,Wednesday,4,False
2025-05-01,Tomatoes 1kg,Produce,71,5.0,355.0,5,0,,,Thursday,5,False
2025-05-02,Tomatoes 1kg,Produce,85,5.0,425.0,5,0,,,Friday,5,True
2025-05-03,Tomatoes 1kg,Produce,96,5.0,480.0,5,0,,,Saturday,5,True
2025-05-04,Tomatoes 1kg,Produce,63,5.0,315.0,5,0,,,Sunday,5,False
2025-05-05,Tomatoes 1kg,Produce,66,5.0,330.0,5,0,,,Monday,5,False
2025-05-06,Tomatoes 1kg,Produce,85,5.0,425.0,5,0,,,Tuesday,5,False
2025-05-07,Tomatoes 1kg,Produce,70,5.0,350.0,5,0,,,Wednesday,5,False
2025-05-08,Tomatoes 1kg,Produce,81,5.0,405.0,5,0,,,Thursday,5,False
2025-05-09,Tomatoes 1kg,Produce,122,5.0,610.0,5,0,,,Friday,5,True
2025-05-10,Tomatoes 1kg,Produce,91,5.0,455.0,5,0,,,Saturday,5,True
2025-05-11,Tomatoes 1kg,Produce,73,5.0,365.0,5,0,,,Sunday,5,False
2025-05-12,Tomatoes 1kg,Produce,78,5.0,390.0,5,0,,,Monday,5,False
2025-05-13,Tomatoes 1kg,Produce,61,5.0,305.0,5,0,,,Tuesday,5,False
2025-05-14,Tomatoes 1kg,Produce,64,5.0,320.0,5,0,,,Wednesday,5,False
2025-05-15,Tomatoes 1kg,Produce,62,5.0,310.0,5,0,,,Thursday,5,False
2025-05-16,Tomatoes 1kg,Produce,84,5.0,420.0,5,0,,,Friday,5,True
2025-05-17,Tomatoes 1kg,Produce,70,5.0,350.0,5,0,,,Saturday,5,True
2025-05-18,Tomatoes 1kg,Produce,77,5.0,385.0,5,0,,,Sunday,5,False
2025-05-19,Tomatoes 1kg,Produce,63,5.0,315.0,5,0,,,Monday,5,False
2025-05-20,Tomatoes 1kg,Produce,67,5.0,335.0,5,0,,,Tuesday,5,False
2025-05-21,Tomatoes 1kg,Produce,63,5.0,315.0,5,0,,,Wednesday,5,False
2025-05-22,Tomatoes 1kg,Produce,64,5.0,320.0,5,0,,,Thursday,5,False
2025-05-23,Tomatoes 1kg,Produce,119,5.0,595.0,5,0,,,Friday,5,True
2025-05-24,Tomatoes 1kg,Produce,104,5.0,520.0,5,0,,,Saturday,5,True
2025-05-25,Tomatoes 1kg,Produce,65,5.0,325.0,5,0,,,Sunday,5,False
2025-05-26,Tomatoes 1kg,Produce,50,5.0,250.0,5,0,,,Monday,5,False
2025-05-27,Tomatoes 1kg,Produce,71,5.0,355.0,5,0,,,Tuesday,5,False
2025-05-28,Tomatoes 1kg,Produce,68,5.0,340.0,5,0,,,Wednesday,5,False
2025-05-29,Tomatoes 1kg,Produce,66,5.0,330.0,5,0,,,Thursday,5,False
2025-05-30,Tomatoes 1kg,Produce,82,5.0,410.0,5,0,,,Friday,5,True
2025-05-31,Tomatoes 1kg,Produce,89,5.0,445.0,5,0,,,Saturday,5,True
2025-06-01,Tomatoes 1kg,Produce,64,5.0,320.0,5,0,,,Sunday,6,False
2025-06-02,Tomatoes 1kg,Produce,67,5.0,335.0,5,0,,,Monday,6,False
2025-06-03,Tomatoes 1kg,Produce,72,5.0,360.0,5,0,,,Tuesday,6,False
2025-06-04,Tomatoes 1kg,Produce,50,5.0,250.0,5,0,,,Wednesday,6,False
2025-06-05,Tomatoes 1kg,Produce,63,5.0,315.0,5,0,,,Thursday,6,False
2025-06-06,Tomatoes 1kg,Produce,79,5.0,395.0,5,0,Eid Al-Adha 2025,,Friday,6,True
2025-06-07,Tomatoes 1kg,Produce,94,5.0,470.0,5,0,Eid Al-Adha 2025,,Saturday,6,True
2025-06-08,Tomatoes 1kg,Produce,76,5.0,380.0,5,0,Eid Al-Adha 2025,,Sunday,6,False
2025-06-09,Tomatoes 1kg,Produce,75,5.0,375.0,5,0,Eid Al-Adha 2025,,Monday,6,False
2025-06-10,Tomatoes 1kg,Produce,86,5.0,430.0,5,0,,,Tuesday,6,False
2025-06-11,Tomatoes 1kg,Produce,75,5.0,375.0,5,0,,,Wednesday,6,False
2025-06-12,Tomatoes 1kg,Produce,54,5.0,270.0,5,0,,,Thursday,6,False
2025-06-13,Tomatoes 1kg,Produce,93,5.0,465.0,5,0,,,Friday,6,True
2025-06-14,Tomatoes 1kg,Produce,68,5.0,340.0,5,0,,,Saturday,6,True
2025-06-15,Tomatoes 1kg,Produce,62,4.4,272.8,5,12,,Mid-Year Promotion 2025,Sunday,6,False
2025-06-16,Tomatoes 1kg,Produce,65,4.4,286.0,5,12,,Mid-Year Promotion 2025,Monday,6,False
2025-06-17,Tomatoes 1kg,Produce,59,4.4,259.6,5,12,,Mid-Year Promotion 2025,Tuesday,6,False
2025-06-18,Tomatoes 1kg,Produce,84,4.4,369.6,5,12,,Mid-Year Promotion 2025,Wednesday,6,False
2025-06-19,Tomatoes 1kg,Produce,82,4.4,360.8,5,12,,Mid-Year Promotion 2025,Thursday,6,False
2025-06-20,Tomatoes 1kg,Produce,94,4.4,413.6,5,12,,Mid-Year Promotion 2025,Friday,6,True
2025-06-21,Tomatoes 1kg,Produce,92,4.4,404.8,5,12,,Mid-Year Promotion 2025,Saturday,6,True
2025-06-22,Tomatoes 1kg,Produce,103,4.4,453.2,5,12,,Mid-Year Promotion 2025,Sunday,6,False
2025-06-23,Tomatoes 1kg,Produce,67,4.4,294.8,5,12,,Mid-Year Promotion 2025,Monday,6,False
2025-06-24,Tomatoes 1kg,Produce,87,4.4,382.8,5,12,,Mid-Year Promotion 2025,Tuesday,6,False
2025-06-25,Tomatoes 1kg,Produce,67,4.4,294.8,5,12,,Mid-Year Promotion 2025,Wednesday,6,False
2025-06-26,Tomatoes 1kg,Produce,75,4.4,330.0,5,12,,Mid-Year Promotion 2025,Thursday,6,False
2025-06-27,Tomatoes 1kg,Produce,31,4.4,136.4,5,12,,Mid-Year Promotion 2025,Friday,6,True
2025-06-28,Tomatoes 1kg,Produce,115,4.4,506.0,5,12,,Mid-Year Promotion 2025,Saturday,6,True
2025-06-29,Tomatoes 1kg,Produce,75,4.4,330.0,5,12,,Mid-Year Promotion 2025,Sunday,6,False
2025-06-30,Tomatoes 1kg,Produce,78,4.4,343.2,5,12,,Mid-Year Promotion 2025,Monday,6,False
2025-07-01,Tomatoes 1kg,Produce,89,5.0,445.0,5,0,,,Tuesday,7,False
2025-07-02,Tomatoes 1kg,Produce,85,5.0,425.0,5,0,,,Wednesday,7,False
2025-07-03,Tomatoes 1kg,Produce,69,5.0,345.0,5,0,,,Thursday,7,False
2025-07-04,Tomatoes 1kg,Produce,64,5.0,320.0,5,0,,,Friday,7,True
2025-07-05,Tomatoes 1kg,Produce,64,5.0,320.0,5,0,,,Saturday,7,True
2025-07-06,Tomatoes 1kg,Produce,77,5.0,385.0,5,0,,,Sunday,7,False
2025-07-07,Tomatoes 1kg,Produce,57,5.0,285.0,5,0,,,Monday,7,False
2025-07-08,Tomatoes 1kg,Produce,84,5.0,420.0,5,0,,,Tuesday,7,False
2025-07-09,Tomatoes 1kg,Produce,79,5.0,395.0,5,0,,,Wednesday,7,False
2025-07-10,Tomatoes 1kg,Produce,86,5.0,430.0,5,0,,,Thursday,7,False
2025-07-11,Tomatoes 1kg,Produce,95,5.0,475.0,5,0,,,Friday,7,True
2025-07-12,Tomatoes 1kg,Produce,93,5.0,465.0,5,0,,,Saturday,7,True
2025-07-13,Tomatoes 1kg,Produce,79,5.0,395.0,5,0,,,Sunday,7,False
2025-07-14,Tomatoes 1kg,Produce,61,5.0,305.0,5,0,,,Monday,7,False
2025-07-15,Tomatoes 1kg,Produce,96,5.0,480.0,5,0,,,Tuesday,7,False
2025-07-16,Tomatoes 1kg,Produce,56,5.0,280.0,5,0,,,Wednesday,7,False
2025-07-17,Tomatoes 1kg,Produce,70,5.0,350.0,5,0,,,Thursday,7,False
2025-07-18,Tomatoes 1kg,Produce,93,5.0,465.0,5,0,,,Friday,7,True
2025-07-19,Tomatoes 1kg,Produce,77,5.0,385.0,5,0,,,Saturday,7,True
2025-07-20,Tomatoes 1kg,Produce,79,5.0,395.0,5,0,,,Sunday,7,False
2025-07-21,Tomatoes 1kg,Produce,60,5.0,300.0,5,0,,,Monday,7,False
2025-07-22,Tomatoes 1kg,Produce,65,5.0,325.0,5,0,,,Tuesday,7,False
2025-07-23,Tomatoes 1kg,Produce,73,5.0,365.0,5,0,,,Wednesday,7,False
2025-07-24,Tomatoes 1kg,Produce,79,5.0,395.0,5,0,,,Thursday,7,False
2025-07-25,Tomatoes 1kg,Produce,64,5.0,320.0,5,0,,,Friday,7,True
2025-07-26,Tomatoes 1kg,Produce,90,5.0,450.0,5,0,,,Saturday,7,True
2025-07-27,Tomatoes 1kg,Produce,63,5.0,315.0,5,0,,,Sunday,7,False
2025-07-28,Tomatoes 1kg,Produce,57,5.0,285.0,5,0,,,Monday,7,False
2025-07-29,Tomatoes 1kg,Produce,68,5.0,340.0,5,0,,,Tuesday,7,False
2025-07-30,Tomatoes 1kg,Produce,72,5.0,360.0,5,0,,,Wednesday,7,False
2025-07-31,Tomatoes 1kg,Produce,50,5.0,250.0,5,0,,,Thursday,7,False
2025-08-01,Tomatoes 1kg,Produce,84,5.0,420.0,5,0,,,Friday,8,True
2025-08-02,Tomatoes 1kg,Produce,70,5.0,350.0,5,0,,,Saturday,8,True
2025-08-03,Tomatoes 1kg,Produce,74,5.0,370.0,5,0,,,Sunday,8,False
2025-08-04,Tomatoes 1kg,Produce,54,5.0,270.0,5,0,,,Monday,8,False
2025-08-05,Tomatoes 1kg,Produce,79,5.0,395.0,5,0,,,Tuesday,8,False
2025-08-06,Tomatoes 1kg,Produce,79,5.0,395.0,5,0,,,Wednesday,8,False
2025-08-07,Tomatoes 1kg,Produce,91,5.0,455.0,5,0,,,Thursday,8,False
2025-08-08,Tomatoes 1kg,Produce,75,5.0,375.0,5,0,,,Friday,8,True
2025-08-09,Tomatoes 1kg,Produce,65,5.0,325.0,5,0,,,Saturday,8,True
2025-08-10,Tomatoes 1kg,Produce,61,5.0,305.0,5,0,,,Sunday,8,False
2025-08-11,Tomatoes 1kg,Produce,52,5.0,260.0,5,0,,,Monday,8,False
2025-08-12,Tomatoes 1kg,Produce,62,5.0,310.0,5,0,,,Tuesday,8,False
2025-08-13,Tomatoes 1kg,Produce,70,5.0,350.0,5,0,,,Wednesday,8,False
2025-08-14,Tomatoes 1kg,Produce,68,5.0,340.0,5,0,,,Thursday,8,False
2025-08-15,Tomatoes 1kg,Produce,102,5.0,510.0,5,0,,,Friday,8,True
2025-08-16,Tomatoes 1kg,Produce,93,5.0,465.0,5,0,,,Saturday,8,True
2025-08-17,Tomatoes 1kg,Produce,82,5.0,410.0,5,0,,,Sunday,8,False
2025-08-18,Tomatoes 1kg,Produce,71,5.0,355.0,5,0,,,Monday,8,False
2025-08-19,Tomatoes 1kg,Produce,21,5.0,105.0,5,0,,,Tuesday,8,False
2025-08-20,Tomatoes 1kg,Produce,67,5.0,335.0,5,0,,,Wednesday,8,False
2025-08-21,Tomatoes 1kg,Produce,83,5.0,415.0,5,0,,,Thursday,8,False
2025-08-22,Tomatoes 1kg,Produce,84,5.0,420.0,5,0,,,Friday,8,True
2025-08-23,Tomatoes 1kg,Produce,89,5.0,445.0,5,0,,,Saturday,8,True
2025-08-24,Tomatoes 1kg,Produce,68,5.0,340.0,5,0,,,Sunday,8,False
2025-08-25,Tomatoes 1kg,Produce,84,5.0,420.0,5,0,,,Monday,8,False
2025-08-26,Tomatoes 1kg,Produce,62,5.0,310.0,5,0,,,Tuesday,8,False
2025-08-27,Tomatoes 1kg,Produce,94,5.0,470.0,5,0,,,Wednesday,8,False
2025-08-28,Tomatoes 1kg,Produce,74,5.0,370.0,5,0,,,Thursday,8,False
2025-08-29,Tomatoes 1kg,Produce,94,5.0,470.0,5,0,,,Friday,8,True
2025-08-30,Tomatoes 1kg,Produce,83,5.0,415.0,5,0,,,Saturday,8,True
2025-08-31,Tomatoes 1kg,Produce,69,5.0,345.0,5,0,,,Sunday,8,False
2025-09-01,Tomatoes 1kg,Produce,74,5.0,370.0,5,0,Back to School 2025,,Monday,9,False
2025-09-02,Tomatoes 1kg,Produce,70,5.0,350.0,5,0,Back to School 2025,,Tuesday,9,False
2025-09-03,Tomatoes 1kg,Produce,65,5.0,325.0,5,0,Back to School 2025,,Wednesday,9,False
2025-09-04,Tomatoes 1kg,Produce,85,5.0,425.0,5,0,Back to School 2025,,Thursday,9,False
2025-09-05,Tomatoes 1kg,Produce,104,5.0,520.0,5,0,Back to School 2025,,Friday,9,True
2025-09-06,Tomatoes 1kg,Produce,115,5.0,575.0,5,0,Back to School 2025,,Saturday,9,True
2025-09-07,Tomatoes 1kg,Produce,80,5.0,400.0,5,0,Back to School 2025,,Sunday,9,False
2025-09-08,Tomatoes 1kg,Produce,61,5.0,305.0,5,0,Back to School 2025,,Monday,9,False
2025-09-09,Tomatoes 1kg,Produce,98,5.0,490.0,5,0,Back to School 2025,,Tuesday,9,False
2025-09-10,Tomatoes 1kg,Produce,85,5.0,425.0,5,0,Back to School 2025,,Wednesday,9,False
2025-09-11,Tomatoes 1kg,Produce,89,5.0,445.0,5,0,Back to School 2025,,Thursday,9,False
2025-09-12,Tomatoes 1kg,Produce,67,5.0,335.0,5,0,Back to School 2025,,Friday,9,True
2025-09-13,Tomatoes 1kg,Produce,111,5.0,555.0,5,0,Back to School 2025,,Saturday,9,True
2025-09-14,Tomatoes 1kg,Produce,88,5.0,440.0,5,0,Back to School 2025,,Sunday,9,False
2025-09-15,Tomatoes 1kg,Produce,50,5.0,250.0,5,0,Back to School 2025,,Monday,9,False
2025-09-16,Tomatoes 1kg,Produce,68,5.0,340.0,5,0,,,Tuesday,9,False
2025-09-17,Tomatoes 1kg,Produce,66,5.0,330.0,5,0,,,Wednesday,9,False
2025-09-18,Tomatoes 1kg,Produce,58,5.0,290.0,5,0,,,Thursday,9,False
2025-09-19,Tomatoes 1kg,Produce,96,5.0,480.0,5,0,,,Friday,9,True
2025-09-20,Tomatoes 1kg,Produce,84,5.0,420.0,5,0,,,Saturday,9,True
2025-09-21,Tomatoes 1kg,Produce,67,5.0,335.0,5,0,,,Sunday,9,False
2025-09-22,Tomatoes 1kg,Produce,59,5.0,295.0,5,0,,,Monday,9,False
2025-09-23,Tomatoes 1kg,Produce,68,5.0,340.0,5,0,,,Tuesday,9,False
2025-09-24,Tomatoes 1kg,Produce,81,5.0,405.0,5,0,,,Wednesday,9,False
2025-09-25,Tomatoes 1kg,Produce,75,5.0,375.0,5,0,,,Thursday,9,False
2025-09-26,Tomatoes 1kg,Produce,93,5.0,465.0,5,0,,,Friday,9,True
2025-09-27,Tomatoes 1kg,Produce,101,5.0,505.0,5,0,,,Saturday,9,True
2025-09-28,Tomatoes 1kg,Produce,73,5.0,365.0,5,0,,,Sunday,9,False
2025-09-29,Tomatoes 1kg,Produce,57,5.0,285.0,5,0,,,Monday,9,False
2025-09-30,Tomatoes 1kg,Produce,70,5.0,350.0,5,0,,,Tuesday,9,False
2025-10-01,Tomatoes 1kg,Produce,68,5.0,340.0,5,0,,,Wednesday,10,False
2025-10-02,Tomatoes 1kg,Produce,72,5.0,360.0,5,0,,,Thursday,10,False
2025-10-03,Tomatoes 1kg,Produce,84,5.0,420.0,5,0,,,Friday,10,True
2025-10-04,Tomatoes 1kg,Produce,94,5.0,470.0,5,0,,,Saturday,10,True
2025-10-05,Tomatoes 1kg,Produce,67,5.0,335.0,5,0,,,Sunday,10,False
2025-10-06,Tomatoes 1kg,Produce,62,5.0,310.0,5,0,,,Monday,10,False
2025-10-07,Tomatoes 1kg,Produce,67,5.0,335.0,5,0,,,Tuesday,10,False
2025-10-08,Tomatoes 1kg,Produce,73,5.0,365.0,5,0,,,Wednesday,10,False
2025-10-09,Tomatoes 1kg,Produce,72,5.0,360.0,5,0,,,Thursday,10,False
2025-10-10,Tomatoes 1kg,Produce,102,5.0,510.0,5,0,,,Friday,10,True
2025-10-11,Tomatoes 1kg,Produce,110,5.0,550.0,5,0,,,Saturday,10,True
2025-10-12,Tomatoes 1kg,Produce,56,5.0,280.0,5,0,,,Sunday,10,False
2025-10-13,Tomatoes 1kg,Produce,53,5.0,265.0,5,0,,,Monday,10,False
2025-10-14,Tomatoes 1kg,Produce,72,5.0,360.0,5,0,,,Tuesday,10,False
2025-10-15,Tomatoes 1kg,Produce,67,5.0,335.0,5,0,,,Wednesday,10,False
2025-10-16,Tomatoes 1kg,Produce,78,5.0,390.0,5,0,,,Thursday,10,False
2025-10-17,Tomatoes 1kg,Produce,119,5.0,595.0,5,0,,,Friday,10,True
2025-10-18,Tomatoes 1kg,Produce,87,5.0,435.0,5,0,,,Saturday,10,True
2025-10-19,Tomatoes 1kg,Produce,78,5.0,390.0,5,0,,,Sunday,10,False
2025-10-20,Tomatoes 1kg,Produce,60,5.0,300.0,5,0,,,Monday,10,False
2025-10-21,Tomatoes 1kg,Produce,83,5.0,415.0,5,0,,,Tuesday,10,False
2025-10-22,Tomatoes 1kg,Produce,82,5.0,410.0,5,0,,,Wednesday,10,False
2025-10-23,Tomatoes 1kg,Produce,78,5.0,390.0,5,0,,,Thursday,10,False
2025-10-24,Tomatoes 1kg,Produce,84,5.0,420.0,5,0,,,Friday,10,True
2025-10-25,Tomatoes 1kg,Produce,108,5.0,540.0,5,0,,,Saturday,10,True
2025-10-26,Tomatoes 1kg,Produce,79,5.0,395.0,5,0,,,Sunday,10,False
2025-10-27,Tomatoes 1kg,Produce,44,5.0,220.0,5,0,,,Monday,10,False
2025-10-28,Tomatoes 1kg,Produce,65,5.0,325.0,5,0,,,Tuesday,10,False
2025-10-29,Tomatoes 1kg,Produce,78,5.0,390.0,5,0,,,Wednesday,10,False
2025-10-30,Tomatoes 1kg,Produce,42,5.0,210.0,5,0,,,Thursday,10,False
2025-10-31,Tomatoes 1kg,Produce,80,5.0,400.0,5,0,,,Friday,10,True
2025-11-01,Tomatoes 1kg,Produce,85,5.0,425.0,5,0,,,Saturday,11,True
2025-11-02,Tomatoes 1kg,Produce,53,5.0,265.0,5,0,,,Sunday,11,False
2025-11-03,Tomatoes 1kg,Produce,64,5.0,320.0,5,0,,,Monday,11,False
2025-11-04,Tomatoes 1kg,Produce,71,5.0,355.0,5,0,,,Tuesday,11,False
2025-11-05,Tomatoes 1kg,Produce,66,5.0,330.0,5,0,,,Wednesday,11,False
2025-11-06,Tomatoes 1kg,Produce,70,5.0,350.0,5,0,,,Thursday,11,False
2025-11-07,Tomatoes 1kg,Produce,99,5.0,495.0,5,0,,,Friday,11,True
2025-11-08,Tomatoes 1kg,Produce,95,5.0,475.0,5,0,,,Saturday,11,True
2025-11-09,Tomatoes 1kg,Produce,73,5.0,365.0,5,0,,,Sunday,11,False
2025-11-10,Tomatoes 1kg,Produce,55,5.0,275.0,5,0,,,Monday,11,False
2025-11-11,Tomatoes 1kg,Produce,66,5.0,330.0,5,0,,,Tuesday,11,False
2025-11-12,Tomatoes 1kg,Produce,67,5.0,335.0,5,0,,,Wednesday,11,False
2025-11-13,Tomatoes 1kg,Produce,60,5.0,300.0,5,0,,,Thursday,11,False
2025-11-14,Tomatoes 1kg,Produce,94,5.0,470.0,5,0,,,Friday,11,True
2025-11-15,Tomatoes 1kg,Produce,90,5.0,450.0,5,0,,,Saturday,11,True
2025-11-16,Tomatoes 1kg,Produce,73,5.0,365.0,5,0,,,Sunday,11,False
2025-11-17,Tomatoes 1kg,Produce,57,5.0,285.0,5,0,,,Monday,11,False
2025-11-18,Tomatoes 1kg,Produce,61,5.0,305.0,5,0,,,Tuesday,11,False
2025-11-19,Tomatoes 1kg,Produce,77,5.0,385.0,5,0,,,Wednesday,11,False
2025-11-20,Tomatoes 1kg,Produce,23,5.0,115.0,5,0,,,Thursday,11,False
2025-11-21,Tomatoes 1kg,Produce,92,5.0,460.0,5,0,,,Friday,11,True
2025-11-22,Tomatoes 1kg,Produce,97,5.0,485.0,5,0,,,Saturday,11,True
2025-11-23,Tomatoes 1kg,Produce,56,5.0,280.0,5,0,,,Sunday,11,False
2025-11-24,Tomatoes 1kg,Produce,49,5.0,245.0,5,0,,,Monday,11,False
2025-11-25,Tomatoes 1kg,Produce,51,5.0,255.0,5,0,,,Tuesday,11,False
2025-11-26,Tomatoes 1kg,Produce,68,5.0,340.0,5,0,,,Wednesday,11,False
2025-11-27,Tomatoes 1kg,Produce,61,5.0,305.0,5,0,,,Thursday,11,False
2025-11-28,Tomatoes 1kg,Produce,98,5.0,490.0,5,0,,,Friday,11,True
2025-11-29,Tomatoes 1kg,Produce,118,5.0,590.0,5,0,,,Saturday,11,True
2025-11-30,Tomatoes 1kg,Produce,84,5.0,420.0,5,0,,,Sunday,11,False
2025-12-01,Tomatoes 1kg,Produce,53,5.0,265.0,5,0,,,Monday,12,False
2025-12-02,Tomatoes 1kg,Produce,78,5.0,390.0,5,0,,,Tuesday,12,False
2025-12-03,Tomatoes 1kg,Produce,56,5.0,280.0,5,0,,,Wednesday,12,False
2025-12-04,Tomatoes 1kg,Produce,59,5.0,295.0,5,0,,,Thursday,12,False
2025-12-05,Tomatoes 1kg,Produce,77,5.0,385.0,5,0,,,Friday,12,True
2025-12-06,Tomatoes 1kg,Produce,90,5.0,450.0,5,0,,,Saturday,12,True
2025-12-07,Tomatoes 1kg,Produce,75,5.0,375.0,5,0,,,Sunday,12,False
2025-12-08,Tomatoes 1kg,Produce,66,5.0,330.0,5,0,,,Monday,12,False
2025-12-09,Tomatoes 1kg,Produce,76,5.0,380.0,5,0,,,Tuesday,12,False
2025-12-10,Tomatoes 1kg,Produce,53,5.0,265.0,5,0,,,Wednesday,12,False
2025-12-11,Tomatoes 1kg,Produce,76,5.0,380.0,5,0,,,Thursday,12,False
2025-12-12,Tomatoes 1kg,Produce,124,5.0,620.0,5,0,,,Friday,12,True
2025-12-13,Tomatoes 1kg,Produce,81,5.0,405.0,5,0,,,Saturday,12,True
2025-12-14,Tomatoes 1kg,Produce,62,5.0,310.0,5,0,,,Sunday,12,False
2025-12-15,Tomatoes 1kg,Produce,60,5.0,300.0,5,0,,,Monday,12,False
2025-12-16,Tomatoes 1kg,Produce,70,5.0,350.0,5,0,,,Tuesday,12,False
2025-12-17,Tomatoes 1kg,Produce,61,5.0,305.0,5,0,,,Wednesday,12,False
2025-12-18,Tomatoes 1kg,Produce,71,5.0,355.0,5,0,,,Thursday,12,False
2025-12-19,Tomatoes 1kg,Produce,72,5.0,360.0,5,0,,,Friday,12,True
2025-12-20,Tomatoes 1kg,Produce,90,5.0,450.0,5,0,Christmas 2025,,Saturday,12,True
2025-12-21,Tomatoes 1kg,Produce,92,5.0,460.0,5,0,Christmas 2025,,Sunday,12,False
2025-12-22,Tomatoes 1kg,Produce,68,5.0,340.0,5,0,Christmas 2025,,Monday,12,False
2025-12-23,Tomatoes 1kg,Produce,73,5.0,365.0,5,0,Christmas 2025,,Tuesday,12,False
2025-12-24,Tomatoes 1kg,Produce,82,5.0,410.0,5,0,Christmas 2025,,Wednesday,12,False
2025-12-25,Tomatoes 1kg,Produce,84,5.0,420.0,5,0,Christmas 2025,,Thursday,12,False
2025-12-26,Tomatoes 1kg,Produce,89,5.0,445.0,5,0,Christmas 2025,,Friday,12,True
2025-12-27,Tomatoes 1kg,Produce,90,5.0,450.0,5,0,,,Saturday,12,True
2025-12-28,Tomatoes 1kg,Produce,57,5.0,285.0,5,0,,,Sunday,12,False
2025-12-29,Tomatoes 1kg,Produce,63,5.0,315.0,5,0,,,Monday,12,False
2025-12-30,Tomatoes 1kg,Produce,69,5.0,345.0,5,0,,,Tuesday,12,False
2025-12-31,Tomatoes 1kg,Produce,76,5.0,380.0,5,0,,,Wednesday,12,False
2024-01-01,Onions 1kg,Produce,52,4.0,208.0,4,0,,,Monday,1,False
2024-01-02,Onions 1kg,Produce,68,4.0,272.0,4,0,,,Tuesday,1,False
2024-01-03,Onions 1kg,Produce,55,4.0,220.0,4,0,,,Wednesday,1,False
2024-01-04,Onions 1kg,Produce,54,4.0,216.0,4,0,,,Thursday,1,False
2024-01-05,Onions 1kg,Produce,90,4.0,360.0,4,0,,,Friday,1,True
2024-01-06,Onions 1kg,Produce,92,4.0,368.0,4,0,,,Saturday,1,True
2024-01-07,Onions 1kg,Produce,65,4.0,260.0,4,0,,,Sunday,1,False
2024-01-08,Onions 1kg,Produce,73,4.0,292.0,4,0,,,Monday,1,False
2024-01-09,Onions 1kg,Produce,62,4.0,248.0,4,0,,,Tuesday,1,False
2024-01-10,Onions 1kg,Produce,64,4.0,256.0,4,0,,,Wednesday,1,False
2024-01-11,Onions 1kg,Produce,68,4.0,272.0,4,0,,,Thursday,1,False
2024-01-12,Onions 1kg,Produce,32,4.0,128.0,4,0,,,Friday,1,True
2024-01-13,Onions 1kg,Produce,76,4.0,304.0,4,0,,,Saturday,1,True
2024-01-14,Onions 1kg,Produce,63,4.0,252.0,4,0,,,Sunday,1,False
2024-01-15,Onions 1kg,Produce,37,4.0,148.0,4,0,,,Monday,1,False
2024-01-16,Onions 1kg,Produce,89,4.0,356.0,4,0,,,Tuesday,1,False
2024-01-17,Onions 1kg,Produce,69,4.0,276.0,4,0,,,Wednesday,1,False
2024-01-18,Onions 1kg,Produce,71,4.0,284.0,4,0,,,Thursday,1,False
2024-01-19,Onions 1kg,Produce,85,4.0,340.0,4,0,,,Friday,1,True
2024-01-20,Onions 1kg,Produce,104,4.0,416.0,4,0,,,Saturday,1,True
2024-01-21,Onions 1kg,Produce,74,4.0,296.0,4,0,,,Sunday,1,False
2024-01-22,Onions 1kg,Produce,67,4.0,268.0,4,0,,,Monday,1,False
2024-01-23,Onions 1kg,Produce,58,4.0,232.0,4,0,,,Tuesday,1,False
2024-01-24,Onions 1kg,Produce,68,4.0,272.0,4,0,,,Wednesday,1,False
2024-01-25,Onions 1kg,Produce,48,4.0,192.0,4,0,,,Thursday,1,False
2024-01-26,Onions 1kg,Produce,31,4.0,124.0,4,0,,,Friday,1,True
2024-01-27,Onions 1kg,Produce,105,4.0,420.0,4,0,,,Saturday,1,True
2024-01-28,Onions 1kg,Produce,58,4.0,232.0,4,0,,,Sunday,1,False
2024-01-29,Onions 1kg,Produce,71,4.0,284.0,4,0,,,Monday,1,False
2024-01-30,Onions 1kg,Produce,50,4.0,200.0,4,0,,,Tuesday,1,False
2024-01-31,Onions 1kg,Produce,63,4.0,252.0,4,0,,,Wednesday,1,False
2024-02-01,Onions 1kg,Produce,62,4.0,248.0,4,0,,,Thursday,2,False
2024-02-02,Onions 1kg,Produce,87,4.0,348.0,4,0,,,Friday,2,True
2024-02-03,Onions 1kg,Produce,61,4.0,244.0,4,0,,,Saturday,2,True
2024-02-04,Onions 1kg,Produce,60,4.0,240.0,4,0,,,Sunday,2,False
2024-02-05,Onions 1kg,Produce,53,4.0,212.0,4,0,,,Monday,2,False
2024-02-06,Onions 1kg,Produce,69,4.0,276.0,4,0,,,Tuesday,2,False
2024-02-07,Onions 1kg,Produce,60,4.0,240.0,4,0,,,Wednesday,2,False
2024-02-08,Onions 1kg,Produce,61,4.0,244.0,4,0,,,Thursday,2,False
